Store,Dept,Date,IsHoliday,Weekly_Pred,Wk
23,28,2011-11-18,False,1480.222442309198,46
23,28,2011-11-25,True,1434.0846890697026,47
23,28,2011-12-02,False,1216.250660667891,48
23,28,2011-12-09,False,1366.132658591011,49
23,28,2011-12-16,False,1221.9747989967773,50
23,28,2011-12-23,False,1573.2837946841298,51
23,28,2011-12-30,True,1055.492164252497,52
23,29,2011-11-04,False,9533.394834967008,44
23,29,2011-11-11,False,12006.734907132894,45
23,29,2011-11-18,False,12682.453360358226,46
23,29,2011-11-25,True,16802.225572221974,47
23,29,2011-12-02,False,11282.67916581881,48
23,29,2011-12-09,False,14563.902909566927,49
23,29,2011-12-16,False,17504.952596246898,50
23,29,2011-12-23,False,23622.836222536534,51
23,29,2011-12-30,True,9559.959796467878,52
23,30,2011-11-04,False,5326.00132554887,44
23,30,2011-11-11,False,5827.500736926368,45
23,30,2011-11-18,False,4894.321053113717,46
23,30,2011-11-25,True,6389.0520851504925,47
23,30,2011-12-02,False,4566.641912183133,48
23,30,2011-12-09,False,5189.889791781414,49
23,30,2011-12-16,False,5171.696857217981,50
23,30,2011-12-23,False,6700.257536373097,51
23,30,2011-12-30,True,6039.576941297499,52
23,31,2011-11-04,False,5021.830408375624,44
23,31,2011-11-11,False,5307.544317645908,45
23,31,2011-11-18,False,4327.50579043356,46
23,31,2011-11-25,True,6162.916461067933,47
23,31,2011-12-02,False,5260.792755188254,48
23,31,2011-12-09,False,7105.931657326182,49
23,31,2011-12-16,False,8505.737890438195,50
23,31,2011-12-23,False,11607.658084297213,51
23,31,2011-12-30,True,5262.491471529334,52
23,32,2011-11-04,False,8418.76076379229,44
23,32,2011-11-11,False,8733.572933485273,45
23,32,2011-11-18,False,9737.98046310958,46
23,32,2011-11-25,True,11819.226803004698,47
23,32,2011-12-02,False,11387.681124104009,48
23,32,2011-12-09,False,14547.479851069398,49
23,32,2011-12-16,False,22235.46342346943,50
23,32,2011-12-23,False,39331.19380153094,51
23,32,2011-12-30,True,12725.261271424024,52
23,33,2011-11-04,False,10449.851648403117,44
23,33,2011-11-11,False,11539.950358913913,45
23,33,2011-11-18,False,9752.994386252663,46
23,33,2011-11-25,True,21318.973283040028,47
23,33,2011-12-02,False,12776.38387422362,48
23,33,2011-12-09,False,18643.274775859496,49
23,33,2011-12-16,False,20431.04981659225,50
23,33,2011-12-23,False,21708.003000205073,51
23,33,2011-12-30,True,4769.730725841415,52
23,34,2011-11-04,False,18755.807063043838,44
23,34,2011-11-11,False,18444.826048928677,45
23,34,2011-11-18,False,20619.89876159914,46
23,34,2011-11-25,True,24686.800990503703,47
23,34,2011-12-02,False,17363.32896733372,48
23,34,2011-12-09,False,20278.564086143037,49
23,34,2011-12-16,False,21975.592647254056,50
23,34,2011-12-23,False,28074.68622376077,51
23,34,2011-12-30,True,15439.119024903139,52
23,35,2011-11-04,False,4409.7226795528595,44
23,35,2011-11-11,False,6013.7635619133525,45
23,35,2011-11-18,False,4609.076480205507,46
23,35,2011-11-25,True,5942.0997769030855,47
23,35,2011-12-02,False,4760.949379650906,48
23,35,2011-12-09,False,5194.140539645552,49
23,35,2011-12-16,False,5627.820395285496,50
23,35,2011-12-23,False,8114.005761288292,51
23,35,2011-12-30,True,4430.858914897634,52
23,36,2011-11-04,False,5047.494961810175,44
23,36,2011-11-11,False,4252.911594071447,45
23,36,2011-11-18,False,4026.4419529513802,46
23,36,2011-11-25,True,6618.447366599765,47
23,36,2011-12-02,False,4610.12460289034,48
23,36,2011-12-09,False,5838.945926026343,49
23,36,2011-12-16,False,5380.588574801039,50
23,36,2011-12-23,False,7046.94733806626,51
23,36,2011-12-30,True,4169.439598851426,52
23,38,2011-11-04,False,46103.780791770274,44
23,38,2011-11-11,False,43212.38549757823,45
23,38,2011-11-18,False,44984.24814993581,46
23,38,2011-11-25,True,39559.472363048546,47
23,38,2011-12-02,False,46531.685104351716,48
23,38,2011-12-09,False,42627.24612883607,49
23,38,2011-12-16,False,44402.14823950498,50
23,38,2011-12-23,False,41050.131816781715,51
23,38,2011-12-30,True,42267.42511687782,52
23,40,2011-11-04,False,50224.7693296855,44
23,40,2011-11-11,False,54148.14111188172,45
23,40,2011-11-18,False,51000.16523296755,46
23,40,2011-11-25,True,42026.3987811944,47
23,40,2011-12-02,False,52928.96228975264,48
23,40,2011-12-09,False,54457.63252506392,49
23,40,2011-12-16,False,55345.89069492537,50
23,40,2011-12-23,False,64518.1952750972,51
23,40,2011-12-30,True,51828.624415834915,52
23,41,2011-11-04,False,973.4975213646514,44
23,41,2011-11-11,False,1225.5236343878705,45
23,41,2011-11-18,False,1637.0419611936961,46
23,41,2011-11-25,True,1990.0661720951503,47
23,41,2011-12-02,False,1741.0526634201904,48
23,41,2011-12-09,False,2042.6499561638411,49
23,41,2011-12-16,False,2223.4016560359737,50
23,41,2011-12-23,False,3158.964662877318,51
23,41,2011-12-30,True,1409.7201484541201,52
23,42,2011-11-04,False,12528.898501746538,44
23,42,2011-11-11,False,11228.46092222226,45
23,42,2011-11-18,False,10862.025627835867,46
23,42,2011-11-25,True,10507.374900353738,47
23,42,2011-12-02,False,9717.587097992255,48
23,42,2011-12-09,False,8376.438348027246,49
23,42,2011-12-16,False,8390.357446670749,50
23,42,2011-12-23,False,8823.077078513228,51
23,42,2011-12-30,True,9181.371799877548,52
23,44,2011-11-04,False,8071.978713960133,44
23,44,2011-11-11,False,10190.846749186252,45
23,44,2011-11-18,False,9788.312310799467,46
23,44,2011-11-25,True,16049.745876998892,47
23,44,2011-12-02,False,12334.699137232172,48
23,44,2011-12-09,False,15342.608037222795,49
23,44,2011-12-16,False,19624.806320811214,50
23,44,2011-12-23,False,25471.49856323485,51
23,44,2011-12-30,True,8906.425654578048,52
23,45,2011-11-04,False,9.756363377843398,44
23,45,2011-11-11,False,16.071395119870907,45
23,45,2011-11-18,False,26.268143041138252,46
23,45,2011-11-25,True,41.84482018084174,47
23,45,2011-12-09,False,39.42189862290625,49
23,45,2011-12-23,False,43.70567120746515,51
23,45,2011-12-30,True,18.413703026185342,52
23,46,2011-11-04,False,31312.226981998174,44
23,46,2011-11-11,False,32217.888768154273,45
23,46,2011-11-18,False,31798.29245030446,46
23,46,2011-11-25,True,35858.0854030354,47
23,46,2011-12-02,False,35003.917910754426,48
23,46,2011-12-09,False,42936.93580544829,49
23,46,2011-12-16,False,51573.66660979385,50
23,46,2011-12-23,False,77128.72463983281,51
23,46,2011-12-30,True,44008.72077614025,52
23,47,2011-12-16,False,-6.423760781333557,50
23,47,2011-12-23,False,-6.423760781333557,51
23,48,2011-12-16,False,340.47150844468234,50
23,49,2011-11-04,False,23109.242041477377,44
23,49,2011-11-11,False,22756.89310453578,45
23,49,2011-11-18,False,17969.783222620386,46
23,49,2011-11-25,True,17298.869502427006,47
23,49,2011-12-02,False,18395.429587273393,48
23,49,2011-12-09,False,17796.218110066828,49
23,49,2011-12-16,False,19856.403831433916,50
23,49,2011-12-23,False,20474.65585916964,51
23,49,2011-12-30,True,25494.094399726655,52
23,50,2011-11-04,False,6673.1688272353085,44
23,50,2011-11-11,False,5840.508062698882,45
23,50,2011-11-18,False,6337.0887755299345,46
23,50,2011-11-25,True,6142.475780147641,47
23,50,2011-12-02,False,4551.448560634064,48
23,50,2011-12-09,False,4763.8996145883375,49
23,50,2011-12-16,False,4579.638325060283,50
23,50,2011-12-23,False,5440.390280567791,51
23,50,2011-12-30,True,4773.827264545523,52
23,51,2011-12-02,False,28.275988605295176,48
23,51,2011-12-16,False,28.275988605295176,50
23,51,2011-12-23,False,28.275988605295176,51
23,52,2011-11-04,False,2023.75923420243,44
23,52,2011-11-11,False,2433.5392382667296,45
23,52,2011-11-18,False,1584.6381594902393,46
23,52,2011-11-25,True,4070.110133635484,47
23,52,2011-12-02,False,2981.406320895473,48
23,52,2011-12-09,False,3325.2744723921487,49
23,52,2011-12-16,False,3945.964313427973,50
23,52,2011-12-23,False,4025.901142880661,51
23,52,2011-12-30,True,1450.6371111086469,52
23,54,2011-11-04,False,-415.8305800161181,44
23,54,2011-11-11,False,-332.79296344037067,45
23,54,2011-11-18,False,-348.90032528601307,46
23,54,2011-11-25,True,-474.2686376744281,47
23,54,2011-12-02,False,-288.26819278030587,48
23,54,2011-12-09,False,-179.82971429219202,49
23,54,2011-12-16,False,-175.31369509208145,50
23,54,2011-12-23,False,167.90687331975585,51
23,54,2011-12-30,True,-352.56507750890717,52
23,55,2011-11-04,False,11284.309618871523,44
23,55,2011-11-11,False,20473.98282804995,45
23,55,2011-11-18,False,20188.743092602293,46
23,55,2011-11-25,True,59583.7174552676,47
23,55,2011-12-02,False,32367.327740254044,48
23,55,2011-12-09,False,42414.26777351298,49
23,55,2011-12-16,False,57812.914778008955,50
23,55,2011-12-23,False,76446.9899993047,51
23,55,2011-12-30,True,29286.3927286548,52
23,56,2011-11-04,False,179.03679039369206,44
23,56,2011-11-11,False,92.3469258783914,45
23,56,2011-11-18,False,252.01491596149333,46
23,56,2011-11-25,True,2155.3946519547408,47
23,56,2011-12-02,False,2310.100056106244,48
23,56,2011-12-09,False,3242.0195400033467,49
23,56,2011-12-16,False,2230.3505570973402,50
23,56,2011-12-23,False,374.24626176441114,51
23,56,2011-12-30,True,-356.40769161724324,52
23,58,2011-11-04,False,4544.391484510526,44
23,58,2011-11-11,False,2986.327935968421,45
23,58,2011-11-18,False,3651.034439050276,46
23,58,2011-11-25,True,3480.850442061168,47
23,58,2011-12-02,False,2630.751352434293,48
23,58,2011-12-09,False,3604.586565049908,49
23,58,2011-12-16,False,3843.0971982520855,50
23,58,2011-12-23,False,3917.1260800833406,51
23,58,2011-12-30,True,3798.7155423983645,52
23,59,2011-11-04,False,298.5892698640232,44
23,59,2011-11-11,False,995.9497561699409,45
23,59,2011-11-18,False,2491.7914553144687,46
23,59,2011-11-25,True,5688.735890239104,47
23,59,2011-12-02,False,5885.001111524146,48
23,59,2011-12-09,False,8272.790957819381,49
23,59,2011-12-16,False,12989.30595961468,50
23,59,2011-12-23,False,20498.544662686258,51
23,59,2011-12-30,True,8779.103600931901,52
23,60,2011-11-04,False,111.88926073581074,44
23,60,2011-11-11,False,111.88926073581074,45
23,60,2011-11-18,False,111.88926073581074,46
23,60,2011-11-25,True,111.88926073581074,47
23,60,2011-12-02,False,153.3023445357157,48
23,60,2011-12-09,False,117.80541556436859,49
23,60,2011-12-16,False,112.734425711319,50
23,60,2011-12-23,False,112.00999858945478,51
23,60,2011-12-30,True,111.90650900061704,52
23,67,2011-11-04,False,10909.487487537514,44
23,67,2011-11-11,False,13021.950685362288,45
23,67,2011-11-18,False,13389.940726851608,46
23,67,2011-11-25,True,11035.148552638406,47
23,67,2011-12-02,False,14131.330760050605,48
23,67,2011-12-09,False,18435.30910911838,49
23,67,2011-12-16,False,21120.214396836564,50
23,67,2011-12-23,False,25723.290499714112,51
23,67,2011-12-30,True,12293.537212064855,52
23,71,2011-11-04,False,6344.159170002504,44
23,71,2011-11-11,False,6761.19705388498,45
23,71,2011-11-18,False,6805.633287143626,46
23,71,2011-11-25,True,12244.591749543197,47
23,71,2011-12-02,False,7905.298285711654,48
23,71,2011-12-09,False,7885.644322970909,49
23,71,2011-12-16,False,9172.158399163125,50
23,71,2011-12-23,False,11595.01222160094,51
23,71,2011-12-30,True,9385.739845865612,52
23,72,2011-11-04,False,69983.34477735407,44
23,72,2011-11-11,False,100996.54438583092,45
23,72,2011-11-18,False,71951.3322607226,46
23,72,2011-11-25,True,374972.4846918608,47
23,72,2011-12-02,False,113104.26020481957,48
23,72,2011-12-09,False,116537.96130063682,49
23,72,2011-12-16,False,154782.7267819377,50
23,72,2011-12-23,False,234339.33550225722,51
23,72,2011-12-30,True,112618.4502186428,52
23,74,2011-11-04,False,29032.49563554759,44
23,74,2011-11-11,False,32720.345573939136,45
23,74,2011-11-18,False,30474.342045112768,46
23,74,2011-11-25,True,43732.22519082394,47
23,74,2011-12-02,False,28449.65132738511,48
23,74,2011-12-09,False,29249.404170790083,49
23,74,2011-12-16,False,31049.674739122893,50
23,74,2011-12-23,False,39351.93851158793,51
23,74,2011-12-30,True,36488.77237212391,52
23,77,2011-11-25,True,0.0,47
23,77,2011-12-02,False,0.0,48
23,77,2011-12-09,False,0.0,49
23,77,2011-12-23,False,0.0,51
23,79,2011-11-04,False,31751.966587859162,44
23,79,2011-11-11,False,32636.39953112401,45
23,79,2011-11-18,False,32954.21538470981,46
23,79,2011-11-25,True,35077.59811330868,47
23,79,2011-12-02,False,29314.024849482044,48
23,79,2011-12-09,False,34741.79432435735,49
23,79,2011-12-16,False,38843.24794138871,50
23,79,2011-12-23,False,44325.82451234764,51
23,79,2011-12-30,True,29231.195187762227,52
23,80,2011-11-04,False,1445.6252267369678,44
23,80,2011-11-11,False,1182.9277732919113,45
23,80,2011-11-18,False,1350.9722854168763,46
23,80,2011-11-25,True,1619.2649754308773,47
23,80,2011-12-02,False,1313.0182341424982,48
23,80,2011-12-09,False,1257.302891346921,49
23,80,2011-12-16,False,1236.515595063515,50
23,80,2011-12-23,False,1301.1196769113035,51
23,80,2011-12-30,True,1296.971963146878,52
23,81,2011-11-04,False,7424.566673742848,44
23,81,2011-11-11,False,7544.782480188056,45
23,81,2011-11-18,False,7358.8150823543665,46
23,81,2011-11-25,True,7308.509899808625,47
23,81,2011-12-02,False,7610.71649748775,48
23,81,2011-12-09,False,7802.679343774529,49
23,81,2011-12-16,False,7665.677217191066,50
23,81,2011-12-23,False,8005.091390174098,51
23,81,2011-12-30,True,6553.532987744485,52
23,82,2011-11-04,False,20305.34819907049,44
23,82,2011-11-11,False,24203.306896713926,45
23,82,2011-11-18,False,23717.55086450383,46
23,82,2011-11-25,True,28637.584967344643,47
23,82,2011-12-02,False,34311.29670073714,48
23,82,2011-12-09,False,47363.894966602806,49
23,82,2011-12-16,False,62916.18444404168,50
23,82,2011-12-23,False,81665.35302406261,51
23,82,2011-12-30,True,27941.41133353475,52
23,83,2011-11-04,False,1445.6599683126124,44
23,83,2011-11-11,False,1442.9912242157595,45
23,83,2011-11-18,False,1483.988578839334,46
23,83,2011-11-25,True,1727.2975119495202,47
23,83,2011-12-02,False,1444.3122719358407,48
23,83,2011-12-09,False,1584.8465392840894,49
23,83,2011-12-16,False,1763.4755186422612,50
23,83,2011-12-23,False,3510.2168173875425,51
23,83,2011-12-30,True,2756.8306300547993,52
23,85,2011-11-04,False,3974.449440370586,44
23,85,2011-11-11,False,4041.0465811836784,45
23,85,2011-11-18,False,4414.584823680655,46
23,85,2011-11-25,True,3079.7676944700142,47
23,85,2011-12-02,False,5005.014937255168,48
23,85,2011-12-09,False,8541.879147969406,49
23,85,2011-12-16,False,12615.223754402352,50
23,85,2011-12-23,False,13686.913594803256,51
23,85,2011-12-30,True,4478.199933912705,52
23,87,2011-11-04,False,44084.614698196725,44
23,87,2011-11-11,False,35924.721267646455,45
23,87,2011-11-18,False,34232.3694976991,46
23,87,2011-11-25,True,33908.0369431155,47
23,87,2011-12-02,False,38684.22157699234,48
23,87,2011-12-09,False,39290.852554105586,49
23,87,2011-12-16,False,39957.879244080694,50
23,87,2011-12-23,False,53585.28837734268,51
23,87,2011-12-30,True,36047.94146018482,52
23,90,2011-11-04,False,22157.962902616775,44
23,90,2011-11-11,False,30846.079406677625,45
23,90,2011-11-18,False,31565.2180929029,46
23,90,2011-11-25,True,32492.546283452677,47
23,90,2011-12-02,False,29271.605094494287,48
23,90,2011-12-09,False,30959.505952514333,49
23,90,2011-12-16,False,33146.58563039166,50
23,90,2011-12-23,False,36098.024020210636,51
23,90,2011-12-30,True,28870.61379810933,52
23,91,2011-11-04,False,31642.815133832573,44
23,91,2011-11-11,False,48277.296957212326,45
23,91,2011-11-18,False,45528.3919610253,46
23,91,2011-11-25,True,43510.254243308686,47
23,91,2011-12-02,False,41032.266762484716,48
23,91,2011-12-09,False,46733.108652330266,49
23,91,2011-12-16,False,46456.42117742797,50
23,91,2011-12-23,False,47418.43126996841,51
23,91,2011-12-30,True,45081.30678904926,52
23,92,2011-11-04,False,73821.9400130035,44
23,92,2011-11-11,False,80935.33278208238,45
23,92,2011-11-18,False,82052.98272235705,46
23,92,2011-11-25,True,82448.2368316847,47
23,92,2011-12-02,False,73758.08722664676,48
23,92,2011-12-09,False,87094.28323370816,49
23,92,2011-12-16,False,88207.19874806254,50
23,92,2011-12-23,False,96136.934752751,51
23,92,2011-12-30,True,68585.14463255265,52
23,93,2011-11-04,False,2873.021663619993,44
23,93,2011-11-11,False,3033.3552662923134,45
23,93,2011-11-18,False,2984.725198025535,46
23,93,2011-11-25,True,2850.3028166006566,47
23,93,2011-12-02,False,2657.3882975937167,48
23,93,2011-12-09,False,3040.4065177632347,49
23,93,2011-12-16,False,3108.0900829338707,50
23,93,2011-12-23,False,3470.1971961790846,51
23,93,2011-12-30,True,2591.195202576888,52
23,94,2011-11-04,False,-70.55131875748661,44
23,94,2011-11-11,False,-83.75960219758174,45
23,94,2011-11-18,False,-83.75960219758174,46
23,94,2011-11-25,True,-83.75960219758174,47
23,94,2011-12-02,False,241.99113276972952,48
23,94,2011-12-09,False,-37.22378291653728,49
23,94,2011-12-16,False,-77.11162801457539,50
23,94,2011-12-23,False,-82.80989160000941,51
23,94,2011-12-30,True,-83.62392925507142,52
23,95,2011-11-04,False,45437.82223977868,44
23,95,2011-11-11,False,45706.84042785644,45
23,95,2011-11-18,False,46615.03140613098,46
23,95,2011-11-25,True,49597.30665336827,47
23,95,2011-12-02,False,44602.408881542826,48
23,95,2011-12-09,False,47412.973391932486,49
23,95,2011-12-16,False,49671.93018990735,50
23,95,2011-12-23,False,61725.00877963273,51
23,95,2011-12-30,True,43428.90805807273,52
23,96,2011-11-04,False,15483.227295282333,44
23,96,2011-11-11,False,18924.520623342203,45
23,96,2011-11-18,False,17628.735145449362,46
23,96,2011-11-25,True,20917.555396577132,47
23,96,2011-12-02,False,17915.437665855927,48
23,96,2011-12-09,False,18727.758510591175,49
23,96,2011-12-16,False,21647.74808768112,50
23,96,2011-12-23,False,28647.490221348045,51
23,96,2011-12-30,True,21794.25413909366,52
23,97,2011-11-04,False,7101.712118340119,44
23,97,2011-11-11,False,8785.651729291381,45
23,97,2011-11-18,False,8859.853308191909,46
23,97,2011-11-25,True,9094.345769051151,47
23,97,2011-12-02,False,8289.923106944241,48
23,97,2011-12-09,False,9644.388608550471,49
23,97,2011-12-16,False,9645.827138654324,50
23,97,2011-12-23,False,11499.191212385365,51
23,97,2011-12-30,True,10415.356441221375,52
23,98,2011-11-04,False,102.45173634193475,44
23,98,2011-11-11,False,95.32663117694221,45
23,98,2011-11-18,False,103.53459463015042,46
23,98,2011-11-25,True,107.33292978875312,47
23,98,2011-12-02,False,105.83812300993759,48
23,98,2011-12-09,False,110.19138794453663,49
23,98,2011-12-16,False,167.41818379647378,50
23,98,2011-12-23,False,72.88790208516077,51
23,98,2011-12-30,True,7.9566870937042715,52
24,1,2011-11-04,False,26711.23367630187,44
24,1,2011-11-11,False,12211.171130327997,45
24,1,2011-11-18,False,12626.978137896222,46
24,1,2011-11-25,True,14042.127037061617,47
24,1,2011-12-02,False,20031.39958070695,48
24,1,2011-12-09,False,25232.92053107386,49
24,1,2011-12-16,False,35859.29708037092,50
24,1,2011-12-23,False,50418.43825534316,51
24,1,2011-12-30,True,17976.638579705876,52
24,2,2011-11-04,False,35695.90583094428,44
24,2,2011-11-11,False,35587.84010628245,45
24,2,2011-11-18,False,34818.04626213894,46
24,2,2011-11-25,True,36748.604705906706,47
24,2,2011-12-02,False,39871.42643964687,48
24,2,2011-12-09,False,40149.24699351546,49
24,2,2011-12-16,False,43054.96411584472,50
24,2,2011-12-23,False,58893.939762594644,51
24,2,2011-12-30,True,33015.80845666013,52
24,3,2011-11-04,False,6779.368431842662,44
24,3,2011-11-11,False,7729.322184592017,45
24,3,2011-11-18,False,7561.4869511244215,46
24,3,2011-11-25,True,11012.204593407052,47
24,3,2011-12-02,False,10138.813004761983,48
24,3,2011-12-09,False,11528.962153039458,49
24,3,2011-12-16,False,12938.198897822134,50
24,3,2011-12-23,False,17538.03946481101,51
24,3,2011-12-30,True,7905.301177203881,52
24,4,2011-11-04,False,27972.10937610378,44
24,4,2011-11-11,False,27684.1542067038,45
24,4,2011-11-18,False,27165.131575846677,46
24,4,2011-11-25,True,28458.529114750305,47
24,4,2011-12-02,False,27583.622589609324,48
24,4,2011-12-09,False,28305.06743777202,49
24,4,2011-12-16,False,28204.154346081883,50
24,4,2011-12-23,False,32765.410287517894,51
24,4,2011-12-30,True,27739.662349604787,52
24,5,2011-11-04,False,28831.336377435244,44
24,5,2011-11-11,False,34474.491002566654,45
24,5,2011-11-18,False,32694.08645088058,46
24,5,2011-11-25,True,87871.52381873099,47
24,5,2011-12-02,False,50516.308156890766,48
24,5,2011-12-09,False,57693.541277837634,49
24,5,2011-12-16,False,71025.60960644623,50
24,5,2011-12-23,False,104157.37258099193,51
24,5,2011-12-30,True,47416.75888933294,52
24,6,2011-11-04,False,2948.37261472318,44
24,6,2011-11-11,False,1425.4550097877443,45
24,6,2011-11-18,False,2164.0017910538218,46
24,6,2011-11-25,True,18566.36887961844,47
24,6,2011-12-02,False,5330.74836858047,48
24,6,2011-12-09,False,7430.061860842487,49
24,6,2011-12-16,False,10124.003495015351,50
24,6,2011-12-23,False,28090.440260011124,51
24,6,2011-12-30,True,6929.70979412558,52
24,7,2011-11-04,False,20858.356886908055,44
24,7,2011-11-11,False,27973.99698709034,45
24,7,2011-11-18,False,29913.30326698682,46
24,7,2011-11-25,True,80375.75961101617,47
24,7,2011-12-02,False,51411.12249356975,48
24,7,2011-12-09,False,66310.43011569716,49
24,7,2011-12-16,False,79546.30643219568,50
24,7,2011-12-23,False,134690.88978388038,51
24,7,2011-12-30,True,38468.56216297057,52
24,8,2011-11-04,False,50951.51316496239,44
24,8,2011-11-11,False,49515.967624099685,45
24,8,2011-11-18,False,47042.69442070592,46
24,8,2011-11-25,True,46207.74134216711,47
24,8,2011-12-02,False,46891.41501324661,48
24,8,2011-12-09,False,51855.606107803535,49
24,8,2011-12-16,False,52864.06747609449,50
24,8,2011-12-23,False,62173.65540950191,51
24,8,2011-12-30,True,46043.52178389419,52
24,9,2011-11-04,False,14207.142167405309,44
24,9,2011-11-11,False,11252.298256902137,45
24,9,2011-11-18,False,21144.99566529879,46
24,9,2011-11-25,True,19891.18257205825,47
24,9,2011-12-02,False,12458.602869312861,48
24,9,2011-12-09,False,11897.215215542536,49
24,9,2011-12-16,False,13208.523902835166,50
24,9,2011-12-23,False,24221.66881019787,51
24,9,2011-12-30,True,9617.684851181886,52
24,10,2011-11-04,False,28694.280060199137,44
24,10,2011-11-11,False,29084.76594628927,45
24,10,2011-11-18,False,27891.91403327868,46
24,10,2011-11-25,True,25401.287981002766,47
24,10,2011-12-02,False,29005.00996492503,48
24,10,2011-12-09,False,30514.636454701966,49
24,10,2011-12-16,False,32172.74686106649,50
24,10,2011-12-23,False,33403.501683034316,51
24,10,2011-12-30,True,30003.686682678563,52
24,11,2011-11-04,False,13667.814136977715,44
24,11,2011-11-11,False,14061.322602588249,45
24,11,2011-11-18,False,11157.69507615415,46
24,11,2011-11-25,True,15295.542296138308,47
24,11,2011-12-02,False,16337.872074923145,48
24,11,2011-12-09,False,19480.007100761315,49
24,11,2011-12-16,False,18723.708110914784,50
24,11,2011-12-23,False,21349.727840627784,51
24,11,2011-12-30,True,11813.973193922333,52
24,12,2011-11-04,False,3284.61831464994,44
24,12,2011-11-11,False,3279.183331138218,45
24,12,2011-11-18,False,3236.597225059956,46
24,12,2011-11-25,True,2559.0251615359684,47
24,12,2011-12-02,False,2224.59027134198,48
24,12,2011-12-09,False,2174.7527577993424,49
24,12,2011-12-16,False,2104.6351218652426,50
24,12,2011-12-23,False,1879.6145045688233,51
24,12,2011-12-30,True,1157.6682804298198,52
24,13,2011-11-04,False,27620.9317840698,44
24,13,2011-11-11,False,27124.730552849414,45
24,13,2011-11-18,False,25911.849180688936,46
24,13,2011-11-25,True,24655.34458640103,47
24,13,2011-12-02,False,25818.10998599927,48
24,13,2011-12-09,False,25165.813000842805,49
24,13,2011-12-16,False,24257.97975075294,50
24,13,2011-12-23,False,25587.791875071736,51
24,13,2011-12-30,True,23010.74501451975,52
24,14,2011-11-04,False,16654.464470376683,44
24,14,2011-11-11,False,16835.240002931547,45
24,14,2011-11-18,False,19139.31418234644,46
24,14,2011-11-25,True,45219.86629762615,47
24,14,2011-12-02,False,23096.329507061244,48
24,14,2011-12-09,False,24669.44578123425,49
24,14,2011-12-16,False,30131.061142475286,50
24,14,2011-12-23,False,53104.106331210474,51
24,14,2011-12-30,True,22075.5134893203,52
24,16,2011-11-04,False,2239.8719220515113,44
24,16,2011-11-11,False,2513.366444342327,45
24,16,2011-11-18,False,1809.8660320374574,46
24,16,2011-11-25,True,1841.940182697601,47
24,16,2011-12-02,False,2143.7843283726784,48
24,16,2011-12-09,False,3682.8689855106463,49
24,16,2011-12-16,False,4251.058852235601,50
24,16,2011-12-23,False,3514.3669652489652,51
24,16,2011-12-30,True,7100.714897212004,52
24,17,2011-11-04,False,14038.719606530703,44
24,17,2011-11-11,False,14225.463231188107,45
24,17,2011-11-18,False,14598.4152692362,46
24,17,2011-11-25,True,19300.31654500082,47
24,17,2011-12-02,False,17855.398544145573,48
24,17,2011-12-09,False,18605.802201234757,49
24,17,2011-12-16,False,20207.100619379144,50
24,17,2011-12-23,False,29219.257269466292,51
24,17,2011-12-30,True,13880.816645556679,52
24,18,2011-11-04,False,12524.95255144504,44
24,18,2011-11-11,False,11317.177147857667,45
24,18,2011-11-18,False,16674.732253064358,46
24,18,2011-11-25,True,29793.675058014815,47
24,18,2011-12-02,False,46652.251184641136,48
24,18,2011-12-09,False,50445.32953875612,49
24,18,2011-12-16,False,44899.90687680348,50
24,18,2011-12-23,False,39885.70973464346,51
24,18,2011-12-30,True,23417.879726945615,52
24,19,2011-11-04,False,89.343732358682,44
24,19,2011-11-11,False,90.3557027189913,45
24,19,2011-11-18,False,93.43878594678421,46
24,19,2011-11-25,True,89.73426944815768,47
24,19,2011-12-02,False,-34.70426912265525,48
24,19,2011-12-09,False,64.84391211205094,49
24,19,2011-12-16,False,86.93989904120795,50
24,19,2011-12-23,False,89.5155457869315,51
24,19,2011-12-30,True,86.16243791921073,52
24,20,2011-11-04,False,5077.8900458376465,44
24,20,2011-11-11,False,5036.000117836878,45
24,20,2011-11-18,False,4616.314899121663,46
24,20,2011-11-25,True,7952.632214026807,47
24,20,2011-12-02,False,4964.628765185062,48
24,20,2011-12-09,False,4480.995153965343,49
24,20,2011-12-16,False,4440.071416328374,50
24,20,2011-12-23,False,5722.544695985756,51
24,20,2011-12-30,True,4316.763347059305,52
24,21,2011-11-04,False,5099.073584325962,44
24,21,2011-11-11,False,5233.020582871869,45
24,21,2011-11-18,False,5064.036263996916,46
24,21,2011-11-25,True,6182.228909054302,47
24,21,2011-12-02,False,5750.496693591105,48
24,21,2011-12-09,False,6461.4627190746205,49
24,21,2011-12-16,False,7219.273183125659,50
24,21,2011-12-23,False,11223.269775712515,51
24,21,2011-12-30,True,5333.489826409297,52
24,22,2011-11-04,False,11919.10560672949,44
24,22,2011-11-11,False,11260.206140685164,45
24,22,2011-11-18,False,10329.1905153249,46
24,22,2011-11-25,True,24568.32640629037,47
24,22,2011-12-02,False,13029.694018659176,48
24,22,2011-12-09,False,16470.86968212799,49
24,22,2011-12-16,False,18745.521730934095,50
24,22,2011-12-23,False,25893.51464835265,51
24,22,2011-12-30,True,10983.449060760435,52
24,23,2011-11-04,False,25325.844503618602,44
24,23,2011-11-11,False,25544.077561440456,45
24,23,2011-11-18,False,21357.15461946783,46
24,23,2011-11-25,True,39354.71501319432,47
